problem,matrix_role,eigenvalue_index,eigenvalue,tau,tau_lambda,nearest_integer,grid_distance,aliased
random_12,physical_hermitian_16x16,13,0.5046216534450404,49.59573004529589,25.02707929927108,25,0.02707929927107955,False
random_12,physical_hermitian_16x16,14,0.5845349303059652,49.59573004529589,28.990436605500495,29,0.009563394499505051,False
random_12,physical_hermitian_16x16,15,0.7879090038013289,49.59573004529589,39.07692225278872,39,0.07692225278871945,False
random_13,physical_hermitian_16x16,0,-0.9352437889042866,52.427603787370685,-49.03259080927329,-49,0.03259080927328739,False
random_13,physical_hermitian_16x16,1,-0.7204063589668337,52.427603787370685,-37.76917915381549,-38,0.23082084618450693,False
random_13,physical_hermitian_16x16,2,-0.6538519995659345,52.427603787370685,-34.279893568822885,-34,0.2798935688228852,False
random_13,physical_hermitian_16x16,3,-0.5073099226450012,52.427603787370685,-26.597043621833794,-27,0.40295637816620555,False
random_13,physical_hermitian_16x16,4,-0.4672139356853051,52.427603787370685,-24.494907104047265,-24,0.49490710404726457,False
random_13,physical_hermitian_16x16,5,-0.4012313076759081,52.427603787370685,-21.03559602592113,-21,0.03559602592113009,False
random_13,physical_hermitian_16x16,6,-0.22030728273182384,52.427603787370685,-11.550182930536312,-12,0.4498170694636876,False
random_13,physical_hermitian_16x16,7,-0.12302973149132543,52.427603787370685,-6.450154016693811,-6,0.45015401669381117,False
random_13,physical_hermitian_16x16,8,-0.1022406380749495,52.427603787370685,-5.360231663961418,-5,0.36023166396141804,False
random_13,physical_hermitian_16x16,9,0.06535987210508955,52.427603787370685,3.4266614783188563,3,0.42666147831885626,False
random_13,physical_hermitian_16x16,10,0.09443181817547695,52.427603787370685,4.950833948224935,5,0.04916605177506472,False
random_13,physical_hermitian_16x16,11,0.18282965605050724,52.427603787370685,9.585320767997253,10,0.41467923200274726,False
random_13,physical_hermitian_16x16,12,0.34874442941989375,52.427603787370685,18.28383476867885,18,0.28383476867885093,False
random_13,physical_hermitian_16x16,13,0.445973841781046,52.427603787370685,23.38133987642822,23,0.3813398764282212,False
random_13,physical_hermitian_16x16,14,0.4900132962259729,52.427603787370685,25.69022294507881,26,0.30977705492119156,False
random_13,physical_hermitian_16x16,15,0.9900990099009908,52.427603787370685,51.90851860135715,52,0.09148139864284843,False
random_14,physical_hermitian_16x16,0,-0.9900990099009899,644.1514580224862,-637.7737208143426,-638,0.22627918565740401,False
random_14,physical_hermitian_16x16,1,-0.7303545517737909,644.1514580224862,-470.4589493984468,-470,0.45894939844680493,False
random_14,physical_hermitian_16x16,2,-0.5181948263109537,644.1514580224862,-333.7959529079098,-334,0.20404709209020666,False
random_14,physical_hermitian_16x16,3,-0.4837163295087036,644.1514580224862,-311.58657892231673,-312,0.4134210776832674,False
random_14,physical_hermitian_16x16,4,-0.36096197408343583,644.1514580224862,-232.51418189652006,-233,0.4858181034799429,False
random_14,physical_hermitian_16x16,5,-0.2755543863839812,644.1514580224862,-177.49875975373303,-177,0.49875975373302595,False
random_14,physical_hermitian_16x16,6,-0.1782276227812222,644.1514580224862,-114.80558307440594,-115,0.1944169255940551,False
random_14,physical_hermitian_16x16,7,-0.12349887744133899,644.1514580224862,-79.55198196797883,-80,0.4480180320211673,False
random_14,physical_hermitian_16x16,8,-0.0021074248098371436,644.1514580224862,-1.3575007639293568,-1,0.3575007639293568,False
random_14,physical_hermitian_16x16,9,0.11333213680623293,644.1514580224862,73.0030611645388,73,0.003061164538806338,False
random_14,physical_hermitian_16x16,10,0.24964735438388508,644.1514580224862,160.81070731783586,161,0.18929268216413675,False
random_14,physical_hermitian_16x16,11,0.2887667286189213,644.1514580224862,186.00950926826172,186,0.009509268261723491,False
random_14,physical_hermitian_16x16,12,0.41170531889105066,644.1514580224862,265.2005814392829,265,0.20058143928292793,False
random_14,physical_hermitian_16x16,13,0.5780552638949041,644.1514580224862,372.3551410554755,372,0.35514105547548525,False
random_14,physical_hermitian_16x16,14,0.7273627291816416,644.1514580224862,468.53176251356916,469,0.4682374864308372,False
random_14,physical_hermitian_16x16,15,0.774030824630819,644.1514580224862,498.59308424028933,499,0.40691575971067095,False
random_15,physical_hermitian_16x16,0,-0.8624423969195862,193.84566803761132,-167.18072257483593,-167,0.1807225748359258,False
random_15,physical_hermitian_16x16,1,-0.694614458928125,193.84566803761132,-134.64800381950633,-135,0.3519961804936713,False
random_15,physical_hermitian_16x16,2,-0.4904644815782015,193.84566803761132,-95.07441508024718,-95,0.07441508024717791,False
random_15,physical_hermitian_16x16,3,-0.4271564485340397,193.84566803761132,-82.80242712265446,-83,0.19757287734553586,False
random_15,physical_hermitian_16x16,4,-0.36955762355654415,193.84566803761132,-71.63714441671038,-72,0.3628555832896154,False
random_15,physical_hermitian_16x16,5,-0.20572869479227346,193.84566803761132,-39.8796162765141,-40,0.12038372348590087,False
random_15,physical_hermitian_16x16,6,-0.06067789433942408,193.84566803761132,-11.762146963341255,-12,0.2378530366587448,False
random_15,physical_hermitian_16x16,7,-0.023103984573410275,193.84566803761132,-4.478607323963381,-4,0.4786073239633808,False
random_15,physical_hermitian_16x16,8,0.0795831455950929,193.84566803761132,15.426848022415268,15,0.42684802241526754,False
random_15,physical_hermitian_16x16,9,0.17009765180031183,193.84566803761132,32.97269294486045,33,0.027307055139552006,False
random_15,physical_hermitian_16x16,10,0.23769870525032957,193.84566803761132,46.0768643109254,46,0.07686431092540147,False
random_15,physical_hermitian_16x16,11,0.37526880957001496,193.84566803761132,72.7442330847787,73,0.2557669152213009,False
random_15,physical_hermitian_16x16,12,0.4611309097163446,193.84566803761132,89.38822924675624,89,0.3882292467562394,False
random_15,physical_hermitian_16x16,13,0.5722021001787343,193.84566803761132,110.91889836167094,111,0.08110163832905926,False
random_15,physical_hermitian_16x16,14,0.7964708110093828,193.84566803761132,154.39241643257188,154,0.39241643257187775,False
random_15,physical_hermitian_16x16,15,0.9900990099009906,193.84566803761132,191.92640399763508,192,0.0735960023649227,False
random_16,physical_hermitian_16x16,0,-0.9225304543518481,44.89577334950487,-41.417718186596325,-41,0.41771818659632487,False
random_16,physical_hermitian_16x16,1,-0.8035233617945517,44.89577334950487,-36.0748027321604,-36,0.0748027321603999,False
random_16,physical_hermitian_16x16,2,-0.5843144640289528,44.89577334950487,-26.233249741881284,-26,0.23324974188128422,False
random_16,physical_hermitian_16x16,3,-0.3609032557756599,44.89577334950487,-16.20303077240241,-16,0.20303077240241052,False
random_16,physical_hermitian_16x16,4,-0.26052023497690474,44.89577334950487,-11.696257422482867,-12,0.3037425775171325,False
random_16,physical_hermitian_16x16,5,-0.15542683483905698,44.89577334950487,-6.97800794936523,-7,0.021992050634770166,False
random_16,physical_hermitian_16x16,6,-0.0672349659202776,44.89577334950487,-3.0185657911184673,-3,0.018565791118467345,False
random_16,physical_hermitian_16x16,7,-0.04631543520619858,44.89577334950487,-2.07936728160117,-2,0.0793672816011699,False
random_16,physical_hermitian_16x16,8,0.08909570007957034,44.89577334950487,4.000020357187853,4,2.035718785275975e-05,False
random_16,physical_hermitian_16x16,9,0.1971322763558711,44.89577334950487,8.850405999145147,9,0.14959400085485264,False
random_16,physical_hermitian_16x16,10,0.2680348373984171,44.89577334950487,12.033631309610726,12,0.033631309610726134,False
random_16,physical_hermitian_16x16,11,0.37723983171161146,44.89577334950487,16.93647398292987,17,0.0635260170701315,False
random_16,physical_hermitian_16x16,12,0.43614653072208,44.89577334950487,19.581135790471365,20,0.41886420952863546,False
random_16,physical_hermitian_16x16,13,0.6495672245189394,44.89577334950487,29.16282288726925,29,0.16282288726925032,False
random_16,physical_hermitian_16x16,14,0.7928659165369183,44.89577334950487,35.59632848538893,36,0.4036715146110694,False
random_16,physical_hermitian_16x16,15,0.990099009900989,44.89577334950487,44.45126074208398,44,0.45126074208398137,False
random_17,physical_hermitian_16x16,0,-0.9205834631570577,70.78997102042365,-65.16807667876937,-65,0.16807667876936705,False
random_17,physical_hermitian_16x16,1,-0.8201939415480254,70.78997102042365,-58.061505353311766,-58,0.06150535331176599,False
random_17,physical_hermitian_16x16,2,-0.5948516563347617,70.78997102042365,-42.10953151338879,-42,0.10953151338878797,False
random_17,physical_hermitian_16x16,3,-0.45288076422375406,70.78997102042365,-32.05941617510687,-32,0.05941617510686825,False
random_17,physical_hermitian_16x16,4,-0.39459156026494263,70.78997102042365,-27.933125116059042,-28,0.06687488394095809,False
random_17,physical_hermitian_16x16,5,-0.32372142725771835,70.78997102042365,-22.916230454264063,-23,0.08376954573593665,False
random_17,physical_hermitian_16x16,6,-0.2222117294322623,70.78997102042365,-15.730361886908069,-16,0.269638113091931,False
random_17,physical_hermitian_16x16,7,-0.09899811489089064,70.78997102042365,-7.008073684202719,-7,0.008073684202718923,False
random_17,physical_hermitian_16x16,8,0.048443049953426916,70.78997102042365,3.4292821023440268,3,0.42928210234402675,False
random_17,physical_hermitian_16x16,9,0.19070739121743305,70.78997102042365,13.50017069766268,14,0.4998293023373197,False
random_17,physical_hermitian_16x16,10,0.43048472919552194,70.78997102042365,30.474001504485923,30,0.4740015044859227,False
random_17,physical_hermitian_16x16,11,0.5658796135862765,70.78997102042365,40.058601446821044,40,0.05860144682104362,False
random_17,physical_hermitian_16x16,12,0.6174245322086536,70.78997102042365,43.70746474234922,44,0.29253525765078336,False
random_17,physical_hermitian_16x16,13,0.8245907127531638,70.78997102042365,58.37275265950694,58,0.3727526595069435,False
random_17,physical_hermitian_16x16,14,0.8348085265196148,70.78997102042365,59.096071399926096,59,0.09607139992609603,False
random_17,physical_hermitian_16x16,15,0.9900990099009904,70.78997102042365,70.08908021824126,70,0.08908021824126422,False
random_18,physical_hermitian_16x16,0,-0.990099009900989,109.83436378053102,-108.74689483220881,-109,0.2531051677911904,False
random_18,physical_hermitian_16x16,1,-0.6940590069853839,109.83436378053102,-76.23152945838677,-76,0.23152945838677397,False
random_18,physical_hermitian_16x16,2,-0.6015962893610106,109.83436378053102,-66.07594569469484,-66,0.07594569469483758,False
random_18,physical_hermitian_16x16,3,-0.42660035723588446,109.83436378053102,-46.85537882555062,-47,0.1446211744493766,False
random_18,physical_hermitian_16x16,4,-0.32933821159630466,109.83436378053102,-36.172652939298025,-36,0.1726529392980254,False
random_18,physical_hermitian_16x16,5,-0.18860049449757416,109.83436378053102,-20.7148153218346,-21,0.2851846781654004,False
random_18,physical_hermitian_16x16,6,-0.040699127954811114,109.83436378053102,-4.470162825339103,-4,0.47016282533910303,False
random_18,physical_hermitian_16x16,7,0.06669203791833725,109.83436378053102,7.325077553987622,7,0.3250775539876223,False
random_18,physical_hermitian_16x16,8,0.0993960809083497,109.83436378053102,10.917105308846775,11,0.0828946911532249,False
random_18,physical_hermitian_16x16,9,0.19782661543497665,109.83436378053102,21.728160445156437,22,0.27183955484356304,False
random_18,physical_hermitian_16x16,10,0.2495031075971704,109.83436378053102,27.404015084200587,27,0.4040150842005872,False
random_18,physical_hermitian_16x16,11,0.2978957295604576,109.83436378053102,32.719187929209994,33,0.2808120707900059,False
random_18,physical_hermitian_16x16,12,0.3896369440955622,109.83436378053102,42.79552586012641,43,0.20447413987358942,False
random_18,physical_hermitian_16x16,13,0.4263355048261036,109.83436378053102,46.8262889296266,47,0.1737110703734004,False
random_18,physical_hermitian_16x16,14,0.6549279487588271,109.83436378053102,71.933594574014,72,0.06640542598600518,False
random_18,physical_hermitian_16x16,15,0.8119175623935564,109.83436378053102,89.17644890773586,89,0.17644890773586042,False
random_19,physical_hermitian_16x16,0,-0.8457348710561645,22.33193495734385,-18.886896131583853,-19,0.11310386841614672,False
random_19,physical_hermitian_16x16,1,-0.7634548689058568,22.33193495734385,-17.04942447527307,-17,0.04942447527307081,False
random_19,physical_hermitian_16x16,2,-0.6406859697213335,22.33193495734385,-14.307757403899592,-14,0.3077574038995916,False
random_19,physical_hermitian_16x16,3,-0.48054158307212425,22.33193495734385,-10.731423377465726,-11,0.2685766225342743,False
random_19,physical_hermitian_16x16,4,-0.3871732901824802,22.33193495734385,-8.646328733575965,-9,0.3536712664240351,False
random_19,physical_hermitian_16x16,5,-0.27424812844488244,22.33193495734385,-6.1244913666043965,-6,0.12449136660439653,False
random_19,physical_hermitian_16x16,6,-0.10771380393305399,22.33193495734385,-2.40545766344105,-2,0.40545766344104983,False
random_19,physical_hermitian_16x16,7,0.061340354948191525,22.33193495734385,1.3698488169633982,1,0.3698488169633982,False
random_19,physical_hermitian_16x16,8,0.24421319561167018,22.33193495734385,5.453753200124909,5,0.4537532001249094,False
random_19,physical_hermitian_16x16,9,0.34972780728306097,22.33193495734385,7.810098645019803,8,0.1899013549801971,False
random_19,physical_hermitian_16x16,10,0.3767937922238564,22.33193495734385,8.414534460274094,8,0.41453446027409413,False
random_19,physical_hermitian_16x16,11,0.47901341311120854,22.33193495734385,10.69729638529479,11,0.30270361470521046,False
random_19,physical_hermitian_16x16,12,0.6081274482300203,22.33193495734385,13.580662619648303,14,0.4193373803516973,False
random_19,physical_hermitian_16x16,13,0.6288368201377101,22.33193495734385,14.043142966098277,14,0.0431429660982765,False
random_19,physical_hermitian_16x16,14,0.7887235878791757,22.33193495734385,17.61372386384063,18,0.3862761361593705,False
random_19,physical_hermitian_16x16,15,0.9900990099009901,22.33193495734385,22.110826690439456,22,0.11082669043945614,False
